business_id,owner_id,business_type,environment_type,location,month,monthly_income,monthly_expenses,transaction_count,digital_payment_pct,supplier_payment_amount,utility_payment_amount,rent_payment,savings_amount,net_cash_flow,payment_discipline_pct,supplier_reliability_pct,business_continuity_pct,demand_stability_pct,seasonal_factor,seasonally_adjusted_income,shock_type,shock_factor,adjusted_income,adjusted_expenses,adjusted_cash_flow,cash_flow_margin_pct,expense_burden_pct,operational_stability_pct,financial_health_pct,resilience_pct,economic_reputation_index
B231,O231,Food Vendor,Urban,Lucknow,2025-05-01,30943.35,21746.39,64,54.37,7167.08,1572.76,9699.62,0.0,-2075.42,88.09,72.52,83.75,58.39,1.05,32490.52,None,1.0,32490.52,21746.39,-528.25,-1.63,66.93,75.69,31.94,71.55,62.03
B231,O231,Food Vendor,Urban,Lucknow,2025-06-01,27967.22,18160.37,56,42.97,6340.74,1411.19,7861.19,181.93,534.47,82.11,74.61,72.0,73.19,1.08,30204.6,None,1.0,30204.6,18160.37,2771.85,9.18,60.12,75.48,36.62,73.27,62.76
B231,O231,Food Vendor,Urban,Lucknow,2025-07-01,31187.21,20140.02,72,42.85,6498.85,1554.01,9352.08,103.29,141.1,80.41,73.95,77.19,60.71,1.03,32122.83,None,1.0,32122.83,20140.02,1076.72,3.35,62.7,73.06,32.8,70.62,59.95
B231,O231,Food Vendor,Urban,Lucknow,2025-08-01,30423.47,19102.53,68,49.1,6451.39,1104.16,8222.46,490.5,1994.32,74.57,65.6,89.73,65.36,1.0,30423.47,Operating Cost Increase,0.9,27381.12,22923.04,-4868.54,-17.78,83.72,73.82,23.53,73.56,56.32
B231,O231,Food Vendor,Urban,Lucknow,2025-09-01,36296.2,22619.53,76,39.51,7512.27,1623.11,8288.72,922.83,3764.84,83.98,75.34,89.45,76.53,0.98,35570.28,None,1.0,35570.28,22619.53,3038.92,8.54,63.59,81.32,35.76,80.44,65.73
B231,O231,Food Vendor,Urban,Lucknow,2025-10-01,25843.77,17127.74,48,53.2,5712.29,1288.39,9546.57,0.0,-2118.93,69.92,88.45,74.57,71.73,1.1,28428.15,None,1.0,28428.15,17127.74,465.45,1.64,60.25,76.17,30.14,78.25,59.23
B231,O231,Food Vendor,Urban,Lucknow,2025-11-01,30087.81,19097.66,69,37.66,6238.43,1276.91,8853.81,339.11,859.43,83.1,56.7,86.83,67.63,1.15,34600.98,None,1.0,34600.98,19097.66,5372.6,15.53,55.19,73.56,41.21,70.39,63.51
B231,O231,Food Vendor,Urban,Lucknow,2025-12-01,31294.04,20149.99,69,40.12,6898.68,1548.86,8397.9,223.16,1197.29,91.14,79.69,81.42,82.05,1.2,37552.85,None,1.0,37552.85,20149.99,7456.1,19.85,53.66,83.58,45.62,81.05,71.3
B232,O232,Retail Shop,Urban,Delhi,2024-01-01,43846.19,31882.06,86,55.78,11529.77,2291.49,9664.09,256.35,8.55,76.88,87.55,85.97,68.86,0.95,41653.88,None,1.0,41653.88,31882.06,-2183.76,-5.24,76.54,79.82,26.26,80.79,60.68
B232,O232,Retail Shop,Urban,Delhi,2024-02-01,38983.16,28157.26,63,71.91,13413.61,2057.94,9420.73,84.86,-652.77,75.72,81.11,81.85,84.88,0.97,37813.67,Demand Drop,0.75,28360.25,28157.26,-11275.68,-39.76,99.28,80.89,19.15,82.61,58.59
B232,O232,Retail Shop,Urban,Delhi,2024-03-01,50656.96,36719.13,102,75.84,16971.79,2116.24,9030.63,260.47,2790.96,78.79,74.18,76.62,69.49,1.0,50656.96,None,1.0,50656.96,36719.13,2790.96,5.51,72.49,74.77,30.43,73.43,59.79
B232,O232,Retail Shop,Urban,Delhi,2024-04-01,46516.2,33711.56,87,63.78,15599.28,2599.94,8611.92,610.42,1592.78,81.82,80.5,81.43,84.77,1.02,47446.52,Operating Cost Increase,0.9,42701.87,40453.87,-8963.86,-20.99,94.74,82.13,22.03,82.23,61.05
B232,O232,Retail Shop,Urban,Delhi,2024-05-01,39298.96,29178.91,84,68.57,13002.29,1834.01,8615.74,274.38,-329.7,93.95,77.95,87.08,71.76,1.05,41263.91,None,1.0,41263.91,29178.91,1635.25,3.96,70.71,82.68,34.06,78.93,67.17
B232,O232,Retail Shop,Urban,Delhi,2024-06-01,46974.01,38287.44,96,67.93,19026.32,3430.31,7888.94,191.65,-2632.68,76.85,68.58,87.66,84.99,1.08,50731.93,None,1.0,50731.93,38287.44,1125.24,2.22,75.47,79.52,27.57,80.41,60.98
B232,O232,Retail Shop,Urban,Delhi,2024-07-01,52657.05,40243.42,92,67.37,17140.7,3848.1,10235.01,384.98,-1669.48,78.34,71.6,93.59,70.94,1.03,54236.76,None,1.0,54236.76,40243.42,-89.77,-0.17,74.2,78.62,27.32,78.71,60.63
B232,O232,Retail Shop,Urban,Delhi,2024-08-01,44836.58,31697.56,92,55.74,12376.76,2301.12,9150.95,343.82,1686.95,62.73,81.02,89.22,74.84,1.0,44836.58,Supply Disruption,0.85,38111.09,34867.32,-8208.3,-21.54,91.49,76.95,18.24,81.69,54.51
B232,O232,Retail Shop,Urban,Delhi,2024-09-01,44990.04,34361.51,104,59.76,15845.04,2697.39,8243.79,551.94,-312.65,78.96,89.68,82.03,77.39,0.98,44090.24,None,1.0,44090.24,34361.51,-1212.45,-2.75,77.93,82.02,26.36,83.03,62.13
B232,O232,Retail Shop,Urban,Delhi,2024-10-01,52056.02,35505.51,103,71.08,18462.78,2870.93,10487.68,1370.12,3191.9,72.16,63.65,81.53,67.73,1.1,57261.62,None,1.0,57261.62,35505.51,8397.5,14.67,62.01,71.27,36.04,70.97,59.06
B232,O232,Retail Shop,Urban,Delhi,2024-11-01,40633.27,28427.63,81,74.73,14309.72,2080.85,8833.96,443.45,1290.83,84.91,83.08,94.62,76.45,1.15,46728.26,None,1.0,46728.26,28427.63,7385.82,15.81,60.84,84.76,40.09,84.72,69.15
B232,O232,Retail Shop,Urban,Delhi,2024-12-01,52773.98,39340.25,103,72.59,19050.46,3276.16,9502.39,607.38,655.18,82.04,70.35,92.23,92.33,1.2,63328.78,None,1.0,63328.78,39340.25,11209.98,17.7,62.12,84.24,39.84,84.97,68.41
B232,O232,Retail Shop,Urban,Delhi,2025-01-01,49378.1,36753.66,99,65.13,19586.51,2890.57,8590.4,604.59,1143.47,92.52,68.04,86.64,67.69,0.95,46909.2,None,1.0,46909.2,36753.66,-1325.43,-2.83,78.35,78.72,29.62,74.12,63.38
B232,O232,Retail Shop,Urban,Delhi,2025-02-01,40841.01,30289.95,94,71.42,13221.5,2094.58,8918.75,225.37,-462.27,91.63,70.97,91.16,85.95,0.97,39615.78,None,1.0,39615.78,30289.95,-1687.5,-4.26,76.46,84.93,29.97,82.69,66.59
B232,O232,Retail Shop,Urban,Delhi,2025-03-01,41992.79,29342.43,92,52.7,12755.92,2443.22,8930.03,431.39,1277.11,84.08,79.71,93.06,61.22,1.0,41992.79,None,1.0,41992.79,29342.43,1277.11,3.04,69.87,79.52,31.43,78.0,63.3
B232,O232,Retail Shop,Urban,Delhi,2025-04-01,42638.34,29804.03,81,48.84,13169.88,2508.68,9349.42,862.04,976.21,84.66,74.0,77.33,84.07,1.02,43491.11,None,1.0,43491.11,29804.03,1828.98,4.21,68.53,80.02,32.5,78.47,64.01
B232,O232,Retail Shop,Urban,Delhi,2025-05-01,36748.96,26632.76,73,54.0,9620.17,1693.52,9813.27,70.17,-1390.59,81.46,75.08,83.11,95.78,1.05,38586.41,Demand Drop,0.75,28939.81,26632.76,-9199.74,-31.79,92.03,83.86,22.76,84.66,62.16
B232,O232,Retail Shop,Urban,Delhi,2025-06-01,46172.12,32824.57,92,87.57,16531.66,2622.2,8723.5,539.56,2001.85,77.81,75.83,83.84,76.33,1.08,49865.89,None,1.0,49865.89,32824.57,5695.62,11.42,65.83,78.45,34.84,78.67,63.1
B232,O232,Retail Shop,Urban,Delhi,2025-07-01,41044.74,30864.59,85,81.62,13917.65,2364.05,8909.72,219.59,-1093.62,78.37,86.62,81.15,76.84,1.03,42276.08,Supply Disruption,0.85,35934.67,33951.05,-9290.15,-25.85,94.48,80.74,21.25,81.54,59.6
B232,O232,Retail Shop,Urban,Delhi,2025-08-01,46334.48,32898.22,96,52.22,14088.8,2704.73,10049.26,227.22,682.27,82.13,70.62,84.6,64.83,1.0,46334.48,None,1.0,46334.48,32898.22,682.27,1.47,71.0,75.54,29.89,73.35,60.44
B232,O232,Retail Shop,Urban,Delhi,2025-09-01,39190.76,27784.48,78,63.22,12324.01,2518.84,9347.37,409.86,-459.93,89.13,88.9,90.64,65.47,0.98,38406.94,None,1.0,38406.94,27784.48,-1243.75,-3.24,72.34,83.54,30.58,81.67,65.75
B232,O232,Retail Shop,Urban,Delhi,2025-10-01,49153.56,32513.59,88,61.55,13541.98,2904.36,8961.01,1679.7,4774.6,81.03,92.71,84.57,82.5,1.1,54068.92,None,1.0,54068.92,32513.59,9689.96,17.92,60.13,85.2,40.28,86.59,68.92
B232,O232,Retail Shop,Urban,Delhi,2025-11-01,48319.32,36312.54,96,75.36,16425.1,3204.06,9755.33,322.78,-952.61,83.83,77.27,93.69,83.44,1.15,55567.22,None,1.0,55567.22,36312.54,6295.29,11.33,65.35,84.56,36.45,84.8,67.62
B232,O232,Retail Shop,Urban,Delhi,2025-12-01,41823.54,30598.34,81,70.24,13217.6,2483.68,8808.97,157.51,-67.45,85.47,78.8,85.29,83.97,1.2,50188.25,None,1.0,50188.25,30598.34,8297.26,16.53,60.97,83.38,40.52,82.69,68.66
B233,O233,Home Business,Rural,Bengaluru,2024-01-01,25899.12,11469.42,45,51.98,2763.18,558.37,3851.66,1760.92,10019.67,81.81,88.52,86.0,76.48,0.95,24604.16,None,1.0,24604.16,11469.42,8724.71,35.46,46.62,83.2,52.42,83.67,72.24
B233,O233,Home Business,Rural,Bengaluru,2024-02-01,25207.3,12884.09,57,59.5,2995.61,512.03,4093.01,501.86,7718.17,69.45,79.8,81.33,65.42,0.97,24451.08,None,1.0,24451.08,12884.09,6961.95,28.47,52.69,74.0,44.37,75.52,63.02
B233,O233,Home Business,Rural,Bengaluru,2024-03-01,28705.75,14064.97,58,61.19,3528.68,759.89,4030.84,2261.92,9850.05,94.04,82.74,84.18,72.04,1.0,28705.75,None,1.0,28705.75,14064.97,9850.05,34.31,49.0,83.25,54.25,79.65,74.54
B233,O233,Home Business,Rural,Bengaluru,2024-04-01,22418.8,11644.29,37,40.1,2794.6,638.19,3862.77,1154.29,6273.55,80.33,86.6,83.11,58.97,1.02,22867.18,Demand Drop,0.75,17150.39,11644.29,1005.14,5.86,67.9,77.25,32.35,76.23,61.95
B233,O233,Home Business,Rural,Bengaluru,2024-05-01,24619.26,12244.94,65,59.26,3394.22,510.0,4105.31,1853.71,7759.01,84.36,76.38,84.75,70.45,1.05,25850.22,None,1.0,25850.22,12244.94,8989.97,34.78,47.37,78.98,52.53,77.19,70.44
B233,O233,Home Business,Rural,Bengaluru,2024-06-01,23398.29,11228.62,50,54.85,2928.37,587.13,3495.09,1091.16,8087.45,81.59,81.05,78.25,83.58,1.08,25270.15,None,1.0,25270.15,11228.62,9959.31,39.41,44.43,81.12,54.8,80.96,71.97
B233,O233,Home Business,Rural,Bengaluru,2024-07-01,25112.05,13641.52,57,45.84,3053.51,752.13,3830.85,764.21,6887.55,64.6,70.41,75.6,67.32,1.03,25865.41,Supply Disruption,0.85,21985.6,15005.67,2396.95,10.9,68.25,69.48,30.58,71.11,55.22
B233,O233,Home Business,Rural,Bengaluru,2024-08-01,26333.18,14201.46,61,50.27,3724.59,647.86,3559.54,2037.94,7924.32,81.6,79.75,75.27,72.99,1.0,26333.18,None,1.0,26333.18,14201.46,7924.32,30.09,53.93,77.4,47.76,76.0,67.59
B233,O233,Home Business,Rural,Bengaluru,2024-09-01,23370.48,11576.75,43,57.27,2973.39,624.87,3626.15,1879.84,7542.71,68.71,70.28,89.58,86.23,0.98,22903.07,None,1.0,22903.07,11576.75,7075.3,30.89,50.55,78.7,45.91,82.03,65.89
B233,O233,Home Business,Rural,Bengaluru,2024-10-01,24089.73,12269.28,53,56.0,3084.65,542.48,3471.25,527.71,7806.72,73.38,74.46,82.91,64.26,1.1,26498.7,None,1.0,26498.7,12269.28,10215.69,38.55,46.3,73.75,51.8,73.88,66.02
B233,O233,Home Business,Rural,Bengaluru,2024-11-01,27415.1,13392.81,39,53.48,3306.14,638.71,3954.36,2241.7,9429.22,85.37,84.88,88.87,78.69,1.15,31527.36,Operating Cost Increase,0.9,28374.62,16071.37,7710.18,27.17,56.64,84.45,46.58,84.15,71.32
B233,O233,Home Business,Rural,Bengaluru,2024-12-01,28393.31,12985.33,64,52.59,3551.91,573.27,3819.12,2730.39,11015.59,83.33,78.4,82.33,59.98,1.2,34071.97,None,1.0,34071.97,12985.33,16694.25,49.0,38.11,76.01,61.45,73.57,71.89
B233,O233,Home Business,Rural,Bengaluru,2025-01-01,26233.79,13981.1,52,55.44,3185.94,755.89,4117.29,1144.16,7379.51,77.9,88.04,84.35,81.9,0.95,24922.1,None,1.0,24922.1,13981.1,6067.82,24.35,56.1,83.05,43.6,84.76,68.55
B233,O233,Home Business,Rural,Bengaluru,2025-02-01,24655.09,11835.84,54,42.16,2942.84,639.64,4137.36,1984.17,8042.25,73.14,69.0,90.34,65.33,0.97,23915.44,None,1.0,23915.44,11835.84,7302.6,30.54,49.49,74.45,47.18,74.89,64.73
B233,O233,Home Business,Rural,Bengaluru,2025-03-01,24417.26,12986.04,48,68.72,2811.07,614.76,4409.1,979.28,6407.36,80.07,79.9,92.52,92.4,1.0,24417.26,None,1.0,24417.26,12986.04,6407.36,26.24,53.18,86.22,45.87,88.27,71.28
B233,O233,Home Business,Rural,Bengaluru,2025-04-01,26370.32,13644.81,67,52.1,3556.79,597.09,3763.05,550.69,8365.37,79.2,64.19,90.54,64.86,1.02,26897.73,None,1.0,26897.73,13644.81,8892.78,33.06,50.73,74.7,49.46,73.2,66.47
B233,O233,Home Business,Rural,Bengaluru,2025-05-01,25569.42,12968.27,61,59.05,3225.33,819.61,4067.81,1359.15,7713.73,82.61,65.96,82.59,79.12,1.05,26847.89,None,1.0,26847.89,12968.27,8992.2,33.49,48.3,77.57,51.23,75.89,69.02
B233,O233,Home Business,Rural,Bengaluru,2025-06-01,20877.56,10417.42,21,67.94,2400.03,524.82,3911.28,1553.42,6024.04,85.64,83.16,73.09,88.52,1.08,22547.76,Demand Drop,0.75,16910.82,10417.42,2057.3,12.17,61.6,82.6,38.41,81.59,67.54
B233,O233,Home Business,Rural,Bengaluru,2025-07-01,26430.96,13678.97,57,64.08,3470.27,680.36,4119.39,1353.77,7952.24,81.83,73.45,76.47,71.16,1.03,27223.89,Demand Drop,0.75,20417.92,13678.97,1939.2,9.5,66.99,75.73,34.64,73.69,62.16
B233,O233,Home Business,Rural,Bengaluru,2025-08-01,22848.58,10892.83,43,57.41,3020.43,501.56,4079.98,612.79,7374.21,86.95,79.18,86.92,85.65,1.0,22848.58,None,1.0,22848.58,10892.83,7374.21,32.27,47.67,84.68,51.96,83.92,73.53
B233,O233,Home Business,Rural,Bengaluru,2025-09-01,21457.66,11444.67,48,54.12,2886.67,516.39,3895.38,843.75,5601.22,85.81,86.4,81.4,81.5,0.98,21028.51,None,1.0,21028.51,11444.67,5172.07,24.6,54.42,83.78,46.2,83.1,70.9
B233,O233,Home Business,Rural,Bengaluru,2025-10-01,20829.14,10489.14,46,54.81,2291.88,552.52,3978.1,453.27,5809.38,83.93,81.1,78.12,83.33,1.1,22912.05,None,1.0,22912.05,10489.14,7892.29,34.45,45.78,81.62,52.75,80.85,71.82
B233,O233,Home Business,Rural,Bengaluru,2025-11-01,24459.74,13144.07,43,41.97,3281.11,680.41,3547.94,1297.66,7087.32,71.52,86.12,88.86,73.62,1.15,28128.7,None,1.0,28128.7,13144.07,10756.28,38.24,46.73,80.03,51.07,82.87,68.76
B233,O233,Home Business,Rural,Bengaluru,2025-12-01,22458.69,11160.67,44,45.24,2855.93,529.1,4165.36,1247.77,6603.56,74.23,83.04,98.82,86.6,1.2,26950.43,None,1.0,26950.43,11160.67,11095.3,41.17,41.41,85.67,54.66,89.49,73.29
B234,O234,Retail Shop,Urban,Guwahati,2024-01-01,34531.37,25039.74,61,66.92,10643.49,2170.22,7612.47,343.56,-291.06,85.79,89.15,87.53,69.64,0.95,32804.8,None,1.0,32804.8,25039.74,-2017.63,-6.15,76.33,83.03,28.55,82.11,64.33
B234,O234,Retail Shop,Urban,Guwahati,2024-02-01,43386.95,31650.79,99,61.98,16772.18,2477.99,9333.55,145.55,-75.38,76.0,75.38,81.61,79.27,0.97,42085.34,None,1.0,42085.34,31650.79,-1376.99,-3.27,75.21,78.06,26.44,78.75,59.72
B234,O234,Retail Shop,Urban,Guwahati,2024-03-01,42792.43,31697.9,88,53.02,12610.13,2697.44,7990.65,681.71,406.44,79.11,86.46,86.68,80.59,1.0,42792.43,None,1.0,42792.43,31697.9,406.44,0.95,74.07,83.21,27.98,84.58,63.33
B234,O234,Retail Shop,Urban,Guwahati,2024-04-01,44325.44,34803.96,92,67.32,12475.25,2893.87,9515.39,1.42,-2887.78,90.29,70.93,81.24,93.3,1.02,45211.95,None,1.0,45211.95,34803.96,-2001.27,-4.43,76.98,83.94,29.48,81.82,65.73
B234,O234,Retail Shop,Urban,Guwahati,2024-05-01,42169.96,29697.33,87,71.04,12362.0,2339.0,9319.07,338.55,814.56,86.11,79.67,88.12,76.75,1.05,44278.46,None,1.0,44278.46,29697.33,2923.06,6.6,67.07,82.66,34.38,81.51,66.22
B234,O234,Retail Shop,Urban,Guwahati,2024-06-01,53231.98,38081.92,98,74.32,14465.55,3274.86,8555.59,1362.52,3319.61,84.38,73.41,93.76,72.03,1.08,57490.54,None,1.0,57490.54,38081.92,7578.17,13.18,66.24,80.9,37.15,79.73,66.05
B234,O234,Retail Shop,Urban,Guwahati,2024-07-01,47328.02,34043.4,100,69.25,16476.76,3023.08,7601.95,833.5,2659.59,81.83,77.4,89.19,82.9,1.03,48747.86,Operating Cost Increase,0.9,43873.07,40852.08,-7604.04,-17.33,93.11,82.83,22.52,83.16,61.59
B234,O234,Retail Shop,Urban,Guwahati,2024-08-01,42751.74,27217.64,100,59.95,13288.09,2399.01,9297.38,974.35,3837.71,89.41,84.39,86.93,77.97,1.0,42751.74,None,1.0,42751.74,27217.64,3837.71,8.98,63.66,84.68,37.3,83.1,68.73
B234,O234,Retail Shop,Urban,Guwahati,2024-09-01,44713.68,31300.62,77,70.47,12270.28,2139.03,7967.3,536.75,3306.73,86.35,78.74,89.5,88.73,0.98,43819.41,Operating Cost Increase,0.9,39437.47,37560.74,-8229.6,-20.87,95.24,85.83,23.02,85.66,63.92
B234,O234,Retail Shop,Urban,Guwahati,2024-10-01,51365.89,36077.63,103,67.25,14821.11,3202.11,9620.7,1297.57,2465.45,85.19,76.52,80.07,89.06,1.1,56502.48,None,1.0,56502.48,36077.63,7602.04,13.45,63.85,82.71,38.2,81.88,67.46
B234,O234,Retail Shop,Urban,Guwahati,2024-11-01,49304.8,40182.02,105,57.6,16324.5,3374.83,8021.98,266.03,-2274.03,66.4,75.56,91.72,72.17,1.15,56700.52,None,1.0,56700.52,40182.02,5121.69,9.03,70.87,76.46,29.4,79.82,58.65
B234,O234,Retail Shop,Urban,Guwahati,2024-12-01,38717.05,28236.54,71,57.33,12683.31,2398.04,7939.09,459.81,143.38,82.04,84.81,87.31,59.2,1.2,46460.46,None,1.0,46460.46,28236.54,7886.79,16.98,60.78,78.34,39.92,77.11,65.39
B234,O234,Retail Shop,Urban,Guwahati,2025-01-01,40615.69,29964.85,87,71.79,13991.46,1891.28,8768.2,151.25,-8.64,78.47,66.19,89.38,83.11,0.95,38584.91,None,1.0,38584.91,29964.85,-2039.42,-5.29,77.66,79.29,26.32,79.56,60.64
B234,O234,Retail Shop,Urban,Guwahati,2025-02-01,41481.69,27673.6,83,67.51,13942.98,1890.0,7927.76,922.63,3990.33,77.78,69.09,91.77,79.61,0.97,40237.24,None,1.0,40237.24,27673.6,2745.88,6.82,68.78,79.56,31.88,80.16,62.64
B234,O234,Retail Shop,Urban,Guwahati,2025-03-01,43021.35,30878.22,80,67.06,14367.31,2409.96,8826.83,366.43,906.34,84.75,75.45,85.82,90.27,1.0,43021.35,None,1.0,43021.35,30878.22,906.34,2.11,71.77,84.07,30.61,83.85,65.45
B234,O234,Retail Shop,Urban,Guwahati,2025-04-01,42320.6,31897.02,65,65.51,13966.95,2090.94,7721.81,378.72,610.83,84.24,72.81,90.9,68.84,1.02,43167.01,None,1.0,43167.01,31897.02,1457.24,3.38,73.89,79.2,30.41,77.52,62.8
B234,O234,Retail Shop,Urban,Guwahati,2025-05-01,45153.04,36601.02,90,69.81,15966.99,3431.26,9163.68,0.0,-4042.92,87.94,63.6,91.25,80.47,1.05,47410.69,None,1.0,47410.69,36601.02,-1785.27,-3.77,77.2,80.82,28.82,78.44,63.57
B234,O234,Retail Shop,Urban,Guwahati,2025-06-01,48310.75,33593.62,96,60.91,15235.2,2457.53,8395.0,405.5,3864.6,82.22,64.67,87.81,67.01,1.08,52175.61,None,1.0,52175.61,33593.62,7729.46,14.81,64.39,75.43,37.9,73.16,63.2
B234,O234,Retail Shop,Urban,Guwahati,2025-07-01,49061.97,32117.89,109,63.98,14635.63,2265.96,10455.82,588.23,4222.3,77.04,80.13,96.99,74.8,1.03,50533.83,None,1.0,50533.83,32117.89,5694.16,11.27,63.56,82.24,35.26,83.97,65.1
B234,O234,Retail Shop,Urban,Guwahati,2025-08-01,43529.41,30126.13,90,70.96,13423.87,2312.41,9088.23,862.9,2002.64,76.62,66.73,80.13,71.0,1.0,43529.41,None,1.0,43529.41,30126.13,2002.64,4.6,69.21,73.62,30.46,72.62,58.91
B234,O234,Retail Shop,Urban,Guwahati,2025-09-01,37643.88,26058.31,71,65.29,11817.58,2038.6,9181.48,138.56,365.49,98.09,60.17,90.89,85.1,0.98,36891.0,None,1.0,36891.0,26058.31,-387.39,-1.05,70.64,83.56,33.33,78.72,67.92
B234,O234,Retail Shop,Urban,Guwahati,2025-10-01,40318.16,27923.1,68,59.01,12541.36,2291.35,9037.86,571.98,1065.85,91.68,84.11,78.44,85.99,1.1,44349.98,None,1.0,44349.98,27923.1,5097.67,11.49,62.96,85.06,39.2,82.85,69.89
B234,O234,Retail Shop,Urban,Guwahati,2025-11-01,42661.01,32109.67,92,59.5,12771.14,1985.84,7704.26,294.54,861.24,82.6,68.65,84.24,70.39,1.15,49060.16,None,1.0,49060.16,32109.67,7260.39,14.8,65.45,76.47,37.67,74.43,63.71
B234,O234,Retail Shop,Urban,Guwahati,2025-12-01,39397.34,28852.26,80,65.36,13137.12,2002.14,9151.23,321.28,-608.29,72.3,85.81,87.4,61.1,1.2,47276.81,Supply Disruption,0.85,40185.29,31737.49,-2705.57,-6.73,78.98,76.65,24.38,78.1,57.78
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-01-01,38993.01,25019.23,75,14.32,9307.44,1886.02,4520.55,2047.76,7567.21,77.17,74.97,72.73,76.57,0.95,37043.36,None,1.0,37043.36,25019.23,5617.56,15.16,67.54,75.36,35.85,74.76,61.77
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-02-01,30871.61,22479.19,57,49.01,9140.23,1899.15,6441.42,456.27,51.85,81.72,75.93,81.9,86.85,0.97,29945.46,None,1.0,29945.46,22479.19,-874.3,-2.92,75.07,81.6,27.91,81.56,62.82
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-03-01,37159.72,27660.33,84,33.61,11497.33,2157.7,4660.22,332.8,2681.47,80.69,82.14,87.53,74.16,1.0,37159.72,None,1.0,37159.72,27660.33,2681.47,7.22,74.44,81.13,31.09,81.28,63.56
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-04-01,29113.42,18109.41,69,38.88,7926.0,1473.4,4882.01,1524.03,4648.6,80.88,72.73,86.05,80.62,1.02,29695.69,None,1.0,29695.69,18109.41,5230.87,17.61,60.98,80.07,39.85,79.8,66.1
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-05-01,37300.2,26857.64,70,40.1,10714.38,2387.72,5763.28,368.26,2291.56,85.0,77.56,77.33,82.04,1.05,39165.21,Supply Disruption,0.85,33290.43,29543.4,-4403.97,-13.23,88.74,80.48,24.63,78.98,61.54
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-06-01,34512.56,23268.92,51,37.02,8832.35,1846.58,5839.97,1210.56,3557.09,72.43,66.55,88.28,73.72,1.08,37273.56,Operating Cost Increase,0.9,33546.2,27922.7,-2063.05,-6.15,83.24,75.24,23.14,76.18,56.63
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-07-01,40293.86,26109.27,79,24.07,11149.17,2188.4,6091.05,1013.26,5905.14,74.03,77.19,75.74,79.37,1.03,41502.68,None,1.0,41502.68,26109.27,7113.96,17.14,62.91,76.58,37.35,77.43,62.51
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-08-01,31039.53,19571.15,64,26.46,7868.19,1551.65,6086.37,1297.18,3830.36,84.56,60.18,85.04,52.51,1.0,31039.53,None,1.0,31039.53,19571.15,3830.36,12.34,63.05,70.57,37.78,65.91,60.96
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-09-01,33025.6,21948.99,67,23.08,10158.76,1988.1,5064.13,301.88,4024.38,66.63,79.09,72.18,65.3,0.98,32365.09,None,1.0,32365.09,21948.99,3363.87,10.39,67.82,70.8,30.99,72.19,56.31
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-10-01,33703.49,22320.37,55,43.76,7915.3,1906.18,4609.07,1272.4,4867.87,80.87,60.61,65.56,82.79,1.1,37073.84,None,1.0,37073.84,22320.37,8238.22,22.22,60.21,72.46,42.15,69.65,62.97
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-11-01,34466.25,23609.89,81,22.66,9005.75,1366.01,5613.55,1306.15,3876.8,82.69,89.12,80.24,79.0,1.15,39636.19,None,1.0,39636.19,23609.89,9046.74,22.82,59.57,82.76,43.07,82.79,68.86
B235,O235,Small Producer,Peri-Urban,Guwahati,2024-12-01,33789.07,25442.0,53,29.69,9596.1,2114.42,5000.54,631.74,1232.11,76.01,61.26,81.67,79.3,1.2,40546.88,None,1.0,40546.88,25442.0,7989.92,19.71,62.75,74.56,39.05,74.08,62.33
B235,O235,Small Producer,Peri-Urban,Guwahati,2025-01-01,33856.63,22437.83,62,45.45,10299.26,2143.06,5267.08,1176.88,4008.66,77.37,68.34,86.84,76.77,0.95,32163.8,None,1.0,32163.8,22437.83,2315.83,7.2,69.76,77.33,31.65,77.32,61.35
B235,O235,Small Producer,Peri-Urban,Guwahati,2025-02-01,33799.28,21367.12,59,25.96,8857.86,1918.5,5457.05,1279.58,5056.61,76.43,81.13,83.37,80.51,0.97,32785.3,None,1.0,32785.3,21367.12,4042.63,12.33,65.17,80.36,35.11,81.67,64.0
B235,O235,Small Producer,Peri-Urban,Guwahati,2025-03-01,27750.87,18559.06,47,36.2,6312.49,1413.04,6095.86,761.22,1682.91,80.28,84.07,81.99,75.86,1.0,27750.87,None,1.0,27750.87,18559.06,1682.91,6.06,66.88,80.55,32.73,80.64,63.78
B235,O235,Small Producer,Peri-Urban,Guwahati,2025-04-01,38476.67,27527.3,59,41.07,9431.2,2373.83,5745.9,1006.98,2829.64,59.35,81.54,85.79,62.32,1.02,39246.2,None,1.0,39246.2,27527.3,3599.17,9.17,70.14,72.25,27.92,76.55,55.01
B235,O235,Small Producer,Peri-Urban,Guwahati,2025-05-01,45013.98,30230.44,91,34.53,12923.11,2204.9,5282.04,1419.4,7296.6,85.92,80.2,68.83,77.73,1.05,47264.68,None,1.0,47264.68,30230.44,9547.3,20.2,63.96,78.17,41.38,75.59,66.33
